long,lat,vms-effort
-55.5,12.5,NA
-54.5,12.5,NA
-53.5,12.5,NA
-52.5,12.5,NA
-51.5,12.5,NA
-50.5,12.5,NA
-49.5,12.5,NA
-48.5,12.5,NA
-47.5,12.5,NA
-46.5,12.5,7
-45.5,12.5,24
-44.5,12.5,54
-43.5,12.5,56
-42.5,12.5,105
-41.5,12.5,54
-40.5,12.5,53
-39.5,12.5,43
-38.5,12.5,73
-37.5,12.5,76
-36.5,12.5,108
-35.5,12.5,112
-34.5,12.5,69
-33.5,12.5,80
-32.5,12.5,60
-31.5,12.5,66
-30.5,12.5,82
-29.5,12.5,100
-28.5,12.5,76
-27.5,12.5,49
-26.5,12.5,17
-25.5,12.5,19
-24.5,12.5,34
-23.5,12.5,36
-22.5,12.5,42
-21.5,12.5,38
-20.5,12.5,45
-19.5,12.5,NA
-18.5,12.5,NA
-17.5,12.5,NA
-16.5,12.5,NA
-15.5,12.5,NA
-14.5,12.5,NA
-13.5,12.5,NA
-12.5,12.5,NA
-11.5,12.5,NA
-10.5,12.5,NA
-9.5,12.5,NA
-8.5,12.5,NA
-7.5,12.5,NA
-6.5,12.5,NA
-5.5,12.5,NA
-4.5,12.5,NA
-3.5,12.5,NA
-2.5,12.5,NA
-1.5,12.5,NA
-0.5,12.5,NA
-89.5,11.5,NA
-88.5,11.5,NA
-87.5,11.5,NA
-86.5,11.5,NA
-85.5,11.5,NA
-84.5,11.5,NA
-83.5,11.5,NA
-82.5,11.5,NA
-81.5,11.5,NA
-80.5,11.5,NA
-79.5,11.5,NA
-78.5,11.5,NA
-77.5,11.5,NA
-76.5,11.5,NA
-75.5,11.5,NA
-74.5,11.5,NA
-73.5,11.5,NA
-72.5,11.5,NA
-71.5,11.5,NA
-70.5,11.5,NA
-69.5,11.5,NA
-68.5,11.5,NA
-67.5,11.5,NA
-66.5,11.5,NA
-65.5,11.5,NA
-64.5,11.5,NA
-63.5,11.5,NA
-62.5,11.5,NA
-61.5,11.5,NA
-60.5,11.5,NA
-59.5,11.5,NA
-58.5,11.5,NA
-57.5,11.5,NA
-56.5,11.5,2
-55.5,11.5,NA
-54.5,11.5,NA
-53.5,11.5,2
-52.5,11.5,2
-51.5,11.5,NA
-50.5,11.5,3
-49.5,11.5,2
-48.5,11.5,1
-47.5,11.5,4
-46.5,11.5,4
-45.5,11.5,21
-44.5,11.5,55
-43.5,11.5,49
-42.5,11.5,88
-41.5,11.5,89
-40.5,11.5,82
-39.5,11.5,45
-38.5,11.5,41
-37.5,11.5,62
-36.5,11.5,91
-35.5,11.5,109
-34.5,11.5,74
-33.5,11.5,83
-32.5,11.5,51
-31.5,11.5,48
-30.5,11.5,45
-29.5,11.5,34
-28.5,11.5,33
-27.5,11.5,48
-26.5,11.5,25
-25.5,11.5,12
-24.5,11.5,29
-23.5,11.5,38
-22.5,11.5,65
-21.5,11.5,117
-20.5,11.5,60
-19.5,11.5,2
-18.5,11.5,NA
-17.5,11.5,7
-16.5,11.5,NA
-15.5,11.5,NA
-14.5,11.5,NA
-13.5,11.5,NA
-12.5,11.5,NA
-11.5,11.5,NA
-10.5,11.5,NA
-9.5,11.5,NA
-8.5,11.5,NA
-7.5,11.5,NA
-6.5,11.5,NA
-5.5,11.5,NA
-4.5,11.5,NA
-3.5,11.5,NA
-2.5,11.5,NA
-1.5,11.5,NA
-0.5,11.5,NA
-89.5,10.5,NA
-88.5,10.5,NA
-87.5,10.5,NA
-86.5,10.5,NA
-85.5,10.5,NA
-84.5,10.5,NA
-83.5,10.5,NA
-82.5,10.5,NA
-81.5,10.5,NA
-80.5,10.5,NA
-79.5,10.5,NA
-78.5,10.5,NA
-77.5,10.5,NA
-76.5,10.5,NA
-75.5,10.5,NA
-74.5,10.5,NA
-73.5,10.5,NA
-72.5,10.5,NA
-71.5,10.5,NA
-70.5,10.5,NA
-69.5,10.5,NA
-68.5,10.5,NA
-67.5,10.5,NA
-66.5,10.5,NA
-65.5,10.5,NA
-64.5,10.5,NA
-63.5,10.5,NA
-62.5,10.5,NA
-61.5,10.5,NA
-60.5,10.5,NA
-59.5,10.5,NA
-58.5,10.5,NA
-57.5,10.5,1
-56.5,10.5,5
-55.5,10.5,9
-54.5,10.5,11
-53.5,10.5,5
-52.5,10.5,3
-51.5,10.5,1
-50.5,10.5,1
-49.5,10.5,NA
-48.5,10.5,3
-47.5,10.5,NA
-46.5,10.5,3
-45.5,10.5,18
-44.5,10.5,40
-43.5,10.5,21
-42.5,10.5,16
-41.5,10.5,30
-40.5,10.5,31
-39.5,10.5,27
-38.5,10.5,35
-37.5,10.5,25
-36.5,10.5,42
-35.5,10.5,47
-34.5,10.5,51
-33.5,10.5,68
-32.5,10.5,61
-31.5,10.5,63
-30.5,10.5,48
-29.5,10.5,32
-28.5,10.5,14
-27.5,10.5,23
-26.5,10.5,38
-25.5,10.5,37
-24.5,10.5,48
-23.5,10.5,60
-22.5,10.5,102
-21.5,10.5,76
-20.5,10.5,74
-19.5,10.5,8
-18.5,10.5,NA
-17.5,10.5,NA
-16.5,10.5,5
-15.5,10.5,NA
-14.5,10.5,NA
-13.5,10.5,NA
-12.5,10.5,NA
-11.5,10.5,NA
-10.5,10.5,NA
-9.5,10.5,NA
-8.5,10.5,NA
-7.5,10.5,NA
-6.5,10.5,NA
-5.5,10.5,NA
-4.5,10.5,NA
-3.5,10.5,NA
-2.5,10.5,NA
-1.5,10.5,NA
-0.5,10.5,NA
-89.5,9.5,NA
-88.5,9.5,NA
-87.5,9.5,NA
-86.5,9.5,NA
-85.5,9.5,NA
-84.5,9.5,NA
-83.5,9.5,NA
-82.5,9.5,NA
-81.5,9.5,NA
-80.5,9.5,NA
-79.5,9.5,NA
-78.5,9.5,NA
-77.5,9.5,NA
-76.5,9.5,NA
-75.5,9.5,NA
-74.5,9.5,NA
-73.5,9.5,NA
-72.5,9.5,NA
-71.5,9.5,NA
-70.5,9.5,NA
-69.5,9.5,NA
-68.5,9.5,NA
-67.5,9.5,NA
-66.5,9.5,NA
-65.5,9.5,NA
-64.5,9.5,NA
-63.5,9.5,NA
-62.5,9.5,NA
-61.5,9.5,NA
-60.5,9.5,NA
-59.5,9.5,NA
-58.5,9.5,NA
-57.5,9.5,NA
-56.5,9.5,NA
-55.5,9.5,5
-54.5,9.5,7
-53.5,9.5,10
-52.5,9.5,5
-51.5,9.5,6
-50.5,9.5,NA
-49.5,9.5,1
-48.5,9.5,1
-47.5,9.5,NA
-46.5,9.5,NA
-45.5,9.5,2
-44.5,9.5,3
-43.5,9.5,3
-42.5,9.5,4
-41.5,9.5,6
-40.5,9.5,15
-39.5,9.5,11
-38.5,9.5,11
-37.5,9.5,15
-36.5,9.5,13
-35.5,9.5,21
-34.5,9.5,10
-33.5,9.5,26
-32.5,9.5,40
-31.5,9.5,30
-30.5,9.5,31
-29.5,9.5,20
-28.5,9.5,19
-27.5,9.5,19
-26.5,9.5,22
-25.5,9.5,30
-24.5,9.5,35
-23.5,9.5,61
-22.5,9.5,96
-21.5,9.5,115
-20.5,9.5,87
-19.5,9.5,39
-18.5,9.5,NA
-17.5,9.5,1
-16.5,9.5,NA
-15.5,9.5,NA
-14.5,9.5,NA
-13.5,9.5,NA
-12.5,9.5,NA
-11.5,9.5,NA
-10.5,9.5,NA
-9.5,9.5,NA
-8.5,9.5,NA
-7.5,9.5,NA
-6.5,9.5,NA
-5.5,9.5,NA
-4.5,9.5,NA
-3.5,9.5,NA
-2.5,9.5,NA
-1.5,9.5,NA
-0.5,9.5,NA
-89.5,8.5,NA
-88.5,8.5,NA
-87.5,8.5,NA
-86.5,8.5,NA
-85.5,8.5,NA
-84.5,8.5,NA
-83.5,8.5,NA
-82.5,8.5,NA
-81.5,8.5,NA
-80.5,8.5,NA
-79.5,8.5,NA
-78.5,8.5,NA
-77.5,8.5,NA
-76.5,8.5,NA
-75.5,8.5,NA
-74.5,8.5,NA
-73.5,8.5,NA
-72.5,8.5,NA
-71.5,8.5,NA
-70.5,8.5,NA
-69.5,8.5,NA
-68.5,8.5,NA
-67.5,8.5,NA
-66.5,8.5,NA
-65.5,8.5,NA
-64.5,8.5,NA
-63.5,8.5,NA
-62.5,8.5,NA
-61.5,8.5,NA
-60.5,8.5,NA
-59.5,8.5,NA
-58.5,8.5,NA
-57.5,8.5,NA
-56.5,8.5,NA
-55.5,8.5,NA
-54.5,8.5,NA
-53.5,8.5,NA
-52.5,8.5,NA
-51.5,8.5,2
-50.5,8.5,1
-49.5,8.5,1
-48.5,8.5,NA
-47.5,8.5,NA
-46.5,8.5,NA
-45.5,8.5,NA
-44.5,8.5,NA
-43.5,8.5,2
-42.5,8.5,6
-41.5,8.5,3
-40.5,8.5,2
-39.5,8.5,4
-38.5,8.5,4
-37.5,8.5,7
-36.5,8.5,10
-35.5,8.5,4
-34.5,8.5,5
-33.5,8.5,11
-32.5,8.5,10
-31.5,8.5,15
-30.5,8.5,23
-29.5,8.5,20
-28.5,8.5,25
-27.5,8.5,31
-26.5,8.5,20
-25.5,8.5,41
-24.5,8.5,41
-23.5,8.5,79
-22.5,8.5,145
-21.5,8.5,143
-20.5,8.5,137
-19.5,8.5,104
-18.5,8.5,30
-17.5,8.5,4
-16.5,8.5,NA
-15.5,8.5,NA
-14.5,8.5,NA
-13.5,8.5,NA
-12.5,8.5,NA
-11.5,8.5,NA
-10.5,8.5,NA
-9.5,8.5,NA
-8.5,8.5,NA
-7.5,8.5,NA
-6.5,8.5,NA
-5.5,8.5,NA
-4.5,8.5,NA
-3.5,8.5,NA
-2.5,8.5,NA
-1.5,8.5,NA
-0.5,8.5,NA
-89.5,7.5,NA
-88.5,7.5,NA
-87.5,7.5,NA
-86.5,7.5,NA
-85.5,7.5,NA
-84.5,7.5,NA
-83.5,7.5,NA
-82.5,7.5,NA
-81.5,7.5,NA
-80.5,7.5,NA
-79.5,7.5,NA
-78.5,7.5,NA
-77.5,7.5,NA
-76.5,7.5,NA
-75.5,7.5,NA
-74.5,7.5,NA
-73.5,7.5,NA
-72.5,7.5,NA
-71.5,7.5,NA
-70.5,7.5,NA
-69.5,7.5,NA
-68.5,7.5,NA
-67.5,7.5,NA
-66.5,7.5,NA
-65.5,7.5,NA
-64.5,7.5,NA
-63.5,7.5,NA
-62.5,7.5,NA
-61.5,7.5,NA
-60.5,7.5,NA
-59.5,7.5,NA
-58.5,7.5,NA
-57.5,7.5,NA
-56.5,7.5,NA
-55.5,7.5,NA
-54.5,7.5,NA
-53.5,7.5,NA
-52.5,7.5,NA
-51.5,7.5,NA
-50.5,7.5,NA
-49.5,7.5,NA
-48.5,7.5,1
-47.5,7.5,NA
-46.5,7.5,NA
-45.5,7.5,NA
-44.5,7.5,NA
-43.5,7.5,NA
-42.5,7.5,1
-41.5,7.5,NA
-40.5,7.5,1
-39.5,7.5,NA
-38.5,7.5,3
-37.5,7.5,NA
-36.5,7.5,NA
-35.5,7.5,NA
-34.5,7.5,3
-33.5,7.5,5
-32.5,7.5,8
-31.5,7.5,14
-30.5,7.5,8
-29.5,7.5,9
-28.5,7.5,29
-27.5,7.5,37
-26.5,7.5,25
-25.5,7.5,41
-24.5,7.5,69
-23.5,7.5,92
-22.5,7.5,151
-21.5,7.5,127
-20.5,7.5,102
-19.5,7.5,129
-18.5,7.5,83
-17.5,7.5,83
-16.5,7.5,15
-15.5,7.5,NA
-14.5,7.5,NA
-13.5,7.5,NA
-12.5,7.5,NA
-11.5,7.5,NA
-10.5,7.5,NA
-9.5,7.5,NA
-8.5,7.5,NA
-7.5,7.5,NA
-6.5,7.5,NA
-5.5,7.5,NA
-4.5,7.5,NA
-3.5,7.5,NA
-2.5,7.5,NA
-1.5,7.5,NA
-0.5,7.5,NA
-89.5,6.5,NA
-88.5,6.5,NA
-87.5,6.5,NA
-86.5,6.5,NA
-85.5,6.5,NA
-84.5,6.5,NA
-83.5,6.5,NA
-82.5,6.5,NA
-81.5,6.5,NA
-80.5,6.5,NA
-79.5,6.5,NA
-78.5,6.5,NA
-77.5,6.5,NA
-76.5,6.5,NA
-75.5,6.5,NA
-74.5,6.5,NA
-73.5,6.5,NA
-72.5,6.5,NA
-71.5,6.5,NA
-70.5,6.5,NA
-69.5,6.5,NA
-68.5,6.5,NA
-67.5,6.5,NA
-66.5,6.5,NA
-65.5,6.5,NA
-64.5,6.5,NA
-63.5,6.5,NA
-62.5,6.5,NA
-61.5,6.5,NA
-60.5,6.5,NA
-59.5,6.5,NA
-58.5,6.5,NA
-57.5,6.5,NA
-56.5,6.5,NA
-55.5,6.5,NA
-54.5,6.5,NA
-53.5,6.5,NA
-52.5,6.5,NA
-51.5,6.5,NA
-50.5,6.5,NA
-49.5,6.5,NA
-48.5,6.5,NA
-47.5,6.5,NA
-46.5,6.5,NA
-45.5,6.5,NA
-44.5,6.5,NA
-43.5,6.5,NA
-42.5,6.5,1
-41.5,6.5,12
-40.5,6.5,3
-39.5,6.5,3
-38.5,6.5,2
-37.5,6.5,2
-36.5,6.5,4
-35.5,6.5,8
-34.5,6.5,7
-33.5,6.5,14
-32.5,6.5,32
-31.5,6.5,21
-30.5,6.5,13
-29.5,6.5,15
-28.5,6.5,22
-27.5,6.5,22
-26.5,6.5,33
-25.5,6.5,50
-24.5,6.5,73
-23.5,6.5,75
-22.5,6.5,110
-21.5,6.5,121
-20.5,6.5,111
-19.5,6.5,107
-18.5,6.5,78
-17.5,6.5,73
-16.5,6.5,39
-15.5,6.5,NA
-14.5,6.5,NA
-13.5,6.5,NA
-12.5,6.5,NA
-11.5,6.5,NA
-10.5,6.5,NA
-9.5,6.5,NA
-8.5,6.5,NA
-7.5,6.5,NA
-6.5,6.5,NA
-5.5,6.5,NA
-4.5,6.5,NA
-3.5,6.5,NA
-2.5,6.5,NA
-1.5,6.5,NA
-0.5,6.5,NA
-89.5,5.5,NA
-88.5,5.5,NA
-87.5,5.5,NA
-86.5,5.5,NA
-85.5,5.5,NA
-84.5,5.5,NA
-83.5,5.5,NA
-82.5,5.5,NA
-81.5,5.5,NA
-80.5,5.5,NA
-79.5,5.5,NA
-78.5,5.5,NA
-77.5,5.5,NA
-76.5,5.5,NA
-75.5,5.5,NA
-74.5,5.5,NA
-73.5,5.5,NA
-72.5,5.5,NA
-71.5,5.5,NA
-70.5,5.5,NA
-69.5,5.5,NA
-68.5,5.5,NA
-67.5,5.5,NA
-66.5,5.5,NA
-65.5,5.5,NA
-64.5,5.5,NA
-63.5,5.5,NA
-62.5,5.5,NA
-61.5,5.5,NA
-60.5,5.5,NA
-59.5,5.5,NA
-58.5,5.5,NA
-57.5,5.5,NA
-56.5,5.5,NA
-55.5,5.5,NA
-54.5,5.5,NA
-53.5,5.5,NA
-52.5,5.5,NA
-51.5,5.5,NA
-50.5,5.5,NA
-49.5,5.5,NA
-48.5,5.5,NA
-47.5,5.5,NA
-46.5,5.5,NA
-45.5,5.5,NA
-44.5,5.5,NA
-43.5,5.5,NA
-42.5,5.5,4
-41.5,5.5,15
-40.5,5.5,14
-39.5,5.5,22
-38.5,5.5,9
-37.5,5.5,7
-36.5,5.5,4
-35.5,5.5,3
-34.5,5.5,8
-33.5,5.5,10
-32.5,5.5,14
-31.5,5.5,5
-30.5,5.5,1
-29.5,5.5,5
-28.5,5.5,3
-27.5,5.5,6
-26.5,5.5,24
-25.5,5.5,41
-24.5,5.5,50
-23.5,5.5,49
-22.5,5.5,64
-21.5,5.5,69
-20.5,5.5,96
-19.5,5.5,56
-18.5,5.5,31
-17.5,5.5,25
-16.5,5.5,36
-15.5,5.5,1
-14.5,5.5,NA
-13.5,5.5,NA
-12.5,5.5,NA
-11.5,5.5,NA
-10.5,5.5,NA
-9.5,5.5,NA
-8.5,5.5,NA
-7.5,5.5,NA
-6.5,5.5,NA
-5.5,5.5,NA
-4.5,5.5,NA
-3.5,5.5,NA
-2.5,5.5,NA
-1.5,5.5,NA
-0.5,5.5,NA
-89.5,4.5,NA
-88.5,4.5,NA
-87.5,4.5,NA
-86.5,4.5,NA
-85.5,4.5,NA
-84.5,4.5,NA
-83.5,4.5,NA
-82.5,4.5,NA
-81.5,4.5,NA
-80.5,4.5,NA
-79.5,4.5,NA
-78.5,4.5,NA
-77.5,4.5,NA
-76.5,4.5,NA
-75.5,4.5,NA
-74.5,4.5,NA
-73.5,4.5,NA
-72.5,4.5,NA
-71.5,4.5,NA
-70.5,4.5,NA
-69.5,4.5,NA
-68.5,4.5,NA
-67.5,4.5,NA
-66.5,4.5,NA
-65.5,4.5,NA
-64.5,4.5,NA
-63.5,4.5,NA
-62.5,4.5,NA
-61.5,4.5,NA
-60.5,4.5,NA
-59.5,4.5,NA
-58.5,4.5,NA
-57.5,4.5,NA
-56.5,4.5,NA
-55.5,4.5,NA
-54.5,4.5,NA
-53.5,4.5,NA
-52.5,4.5,NA
-51.5,4.5,NA
-50.5,4.5,NA
-49.5,4.5,NA
-48.5,4.5,NA
-47.5,4.5,NA
-46.5,4.5,NA
-45.5,4.5,NA
-44.5,4.5,NA
-43.5,4.5,3
-42.5,4.5,2
-41.5,4.5,6
-40.5,4.5,4
-39.5,4.5,18
-38.5,4.5,23
-37.5,4.5,7
-36.5,4.5,20
-35.5,4.5,12
-34.5,4.5,8
-33.5,4.5,9
-32.5,4.5,11
-31.5,4.5,16
-30.5,4.5,15
-29.5,4.5,7
-28.5,4.5,3
-27.5,4.5,14
-26.5,4.5,11
-25.5,4.5,20
-24.5,4.5,17
-23.5,4.5,22
-22.5,4.5,12
-21.5,4.5,33
-20.5,4.5,29
-19.5,4.5,11
-18.5,4.5,8
-17.5,4.5,15
-16.5,4.5,7
-15.5,4.5,12
-14.5,4.5,7
-13.5,4.5,1
-12.5,4.5,NA
-11.5,4.5,NA
-10.5,4.5,NA
-9.5,4.5,NA
-8.5,4.5,NA
-7.5,4.5,NA
-6.5,4.5,NA
-5.5,4.5,NA
-4.5,4.5,3
-3.5,4.5,NA
-2.5,4.5,NA
-1.5,4.5,NA
-0.5,4.5,NA
-89.5,3.5,NA
-88.5,3.5,NA
-87.5,3.5,NA
-86.5,3.5,NA
-85.5,3.5,NA
-84.5,3.5,NA
-83.5,3.5,NA
-82.5,3.5,NA
-81.5,3.5,NA
-80.5,3.5,NA
-79.5,3.5,NA
-78.5,3.5,NA
-77.5,3.5,NA
-76.5,3.5,NA
-75.5,3.5,NA
-74.5,3.5,NA
-73.5,3.5,NA
-72.5,3.5,NA
-71.5,3.5,NA
-70.5,3.5,NA
-69.5,3.5,NA
-68.5,3.5,NA
-67.5,3.5,NA
-66.5,3.5,NA
-65.5,3.5,NA
-64.5,3.5,NA
-63.5,3.5,NA
-62.5,3.5,NA
-61.5,3.5,NA
-60.5,3.5,NA
-59.5,3.5,NA
-58.5,3.5,NA
-57.5,3.5,NA
-56.5,3.5,NA
-55.5,3.5,NA
-54.5,3.5,NA
-53.5,3.5,NA
-52.5,3.5,NA
-51.5,3.5,NA
-50.5,3.5,NA
-49.5,3.5,NA
-48.5,3.5,NA
-47.5,3.5,NA
-46.5,3.5,NA
-45.5,3.5,NA
-44.5,3.5,NA
-43.5,3.5,NA
-42.5,3.5,NA
-41.5,3.5,6
-40.5,3.5,55
-39.5,3.5,56
-38.5,3.5,35
-37.5,3.5,35
-36.5,3.5,48
-35.5,3.5,24
-34.5,3.5,15
-33.5,3.5,16
-32.5,3.5,34
-31.5,3.5,17
-30.5,3.5,20
-29.5,3.5,9
-28.5,3.5,6
-27.5,3.5,18
-26.5,3.5,46
-25.5,3.5,65
-24.5,3.5,101
-23.5,3.5,101
-22.5,3.5,69
-21.5,3.5,63
-20.5,3.5,67
-19.5,3.5,44
-18.5,3.5,34
-17.5,3.5,55
-16.5,3.5,34
-15.5,3.5,27
-14.5,3.5,41
-13.5,3.5,17
-12.5,3.5,5
-11.5,3.5,NA
-10.5,3.5,NA
-9.5,3.5,NA
-8.5,3.5,NA
-7.5,3.5,NA
-6.5,3.5,NA
-5.5,3.5,NA
-4.5,3.5,1
-3.5,3.5,NA
-2.5,3.5,NA
-1.5,3.5,NA
-0.5,3.5,NA
-89.5,2.5,NA
-88.5,2.5,NA
-87.5,2.5,NA
-86.5,2.5,NA
-85.5,2.5,NA
-84.5,2.5,NA
-83.5,2.5,NA
-82.5,2.5,NA
-81.5,2.5,NA
-80.5,2.5,NA
-79.5,2.5,NA
-78.5,2.5,NA
-77.5,2.5,NA
-76.5,2.5,NA
-75.5,2.5,NA
-74.5,2.5,NA
-73.5,2.5,NA
-72.5,2.5,NA
-71.5,2.5,NA
-70.5,2.5,NA
-69.5,2.5,NA
-68.5,2.5,NA
-67.5,2.5,NA
-66.5,2.5,NA
-65.5,2.5,NA
-64.5,2.5,NA
-63.5,2.5,NA
-62.5,2.5,NA
-61.5,2.5,NA
-60.5,2.5,NA
-59.5,2.5,NA
-58.5,2.5,NA
-57.5,2.5,NA
-56.5,2.5,NA
-55.5,2.5,NA
-54.5,2.5,NA
-53.5,2.5,NA
-52.5,2.5,NA
-51.5,2.5,NA
-50.5,2.5,NA
-49.5,2.5,NA
-48.5,2.5,NA
-47.5,2.5,NA
-46.5,2.5,NA
-45.5,2.5,NA
-44.5,2.5,NA
-43.5,2.5,3
-42.5,2.5,NA
-41.5,2.5,4
-40.5,2.5,29
-39.5,2.5,39
-38.5,2.5,25
-37.5,2.5,22
-36.5,2.5,20
-35.5,2.5,15
-34.5,2.5,9
-33.5,2.5,25
-32.5,2.5,28
-31.5,2.5,29
-30.5,2.5,26
-29.5,2.5,13
-28.5,2.5,23
-27.5,2.5,5
-26.5,2.5,25
-25.5,2.5,155
-24.5,2.5,178
-23.5,2.5,198
-22.5,2.5,82
-21.5,2.5,102
-20.5,2.5,120
-19.5,2.5,84
-18.5,2.5,57
-17.5,2.5,43
-16.5,2.5,51
-15.5,2.5,44
-14.5,2.5,43
-13.5,2.5,36
-12.5,2.5,30
-11.5,2.5,7
-10.5,2.5,NA
-9.5,2.5,NA
-8.5,2.5,NA
-7.5,2.5,NA
-6.5,2.5,NA
-5.5,2.5,NA
-4.5,2.5,NA
-3.5,2.5,NA
-2.5,2.5,NA
-1.5,2.5,NA
-0.5,2.5,NA
-89.5,1.5,NA
-88.5,1.5,NA
-87.5,1.5,NA
-86.5,1.5,NA
-85.5,1.5,NA
-84.5,1.5,NA
-83.5,1.5,NA
-82.5,1.5,NA
-81.5,1.5,NA
-80.5,1.5,NA
-79.5,1.5,NA
-78.5,1.5,NA
-77.5,1.5,NA
-76.5,1.5,NA
-75.5,1.5,NA
-74.5,1.5,NA
-73.5,1.5,NA
-72.5,1.5,NA
-71.5,1.5,NA
-70.5,1.5,NA
-69.5,1.5,NA
-68.5,1.5,NA
-67.5,1.5,NA
-66.5,1.5,NA
-65.5,1.5,NA
-64.5,1.5,NA
-63.5,1.5,NA
-62.5,1.5,NA
-61.5,1.5,NA
-60.5,1.5,NA
-59.5,1.5,NA
-58.5,1.5,NA
-57.5,1.5,NA
-56.5,1.5,NA
-55.5,1.5,NA
-54.5,1.5,NA
-53.5,1.5,NA
-52.5,1.5,NA
-51.5,1.5,NA
-50.5,1.5,NA
-49.5,1.5,NA
-48.5,1.5,NA
-47.5,1.5,NA
-46.5,1.5,NA
-45.5,1.5,NA
-44.5,1.5,NA
-43.5,1.5,NA
-42.5,1.5,NA
-41.5,1.5,NA
-40.5,1.5,7
-39.5,1.5,8
-38.5,1.5,8
-37.5,1.5,6
-36.5,1.5,19
-35.5,1.5,9
-34.5,1.5,14
-33.5,1.5,25
-32.5,1.5,22
-31.5,1.5,22
-30.5,1.5,18
-29.5,1.5,8
-28.5,1.5,8
-27.5,1.5,17
-26.5,1.5,17
-25.5,1.5,160
-24.5,1.5,232
-23.5,1.5,207
-22.5,1.5,105
-21.5,1.5,122
-20.5,1.5,102
-19.5,1.5,83
-18.5,1.5,43
-17.5,1.5,27
-16.5,1.5,30
-15.5,1.5,41
-14.5,1.5,37
-13.5,1.5,20
-12.5,1.5,27
-11.5,1.5,20
-10.5,1.5,9
-9.5,1.5,6
-8.5,1.5,NA
-7.5,1.5,NA
-6.5,1.5,NA
-5.5,1.5,2
-4.5,1.5,NA
-3.5,1.5,2
-2.5,1.5,NA
-1.5,1.5,1
-0.5,1.5,6
-89.5,0.5,NA
-88.5,0.5,NA
-87.5,0.5,NA
-86.5,0.5,NA
-85.5,0.5,NA
-84.5,0.5,NA
-83.5,0.5,NA
-82.5,0.5,NA
-81.5,0.5,NA
-80.5,0.5,NA
-79.5,0.5,NA
-78.5,0.5,NA
-77.5,0.5,NA
-76.5,0.5,NA
-75.5,0.5,NA
-74.5,0.5,NA
-73.5,0.5,NA
-72.5,0.5,NA
-71.5,0.5,NA
-70.5,0.5,NA
-69.5,0.5,NA
-68.5,0.5,NA
-67.5,0.5,NA
-66.5,0.5,NA
-65.5,0.5,NA
-64.5,0.5,NA
-63.5,0.5,NA
-62.5,0.5,NA
-61.5,0.5,NA
-60.5,0.5,NA
-59.5,0.5,NA
-58.5,0.5,NA
-57.5,0.5,NA
-56.5,0.5,NA
-55.5,0.5,NA
-54.5,0.5,NA
-53.5,0.5,NA
-52.5,0.5,NA
-51.5,0.5,NA
-50.5,0.5,NA
-49.5,0.5,NA
-48.5,0.5,NA
-47.5,0.5,NA
-46.5,0.5,NA
-45.5,0.5,NA
-44.5,0.5,NA
-43.5,0.5,NA
-42.5,0.5,NA
-41.5,0.5,7
-40.5,0.5,6
-39.5,0.5,8
-38.5,0.5,8
-37.5,0.5,5
-36.5,0.5,4
-35.5,0.5,5
-34.5,0.5,11
-33.5,0.5,12
-32.5,0.5,18
-31.5,0.5,9
-30.5,0.5,11
-29.5,0.5,5
-28.5,0.5,5
-27.5,0.5,9
-26.5,0.5,24
-25.5,0.5,106
-24.5,0.5,141
-23.5,0.5,178
-22.5,0.5,110
-21.5,0.5,132
-20.5,0.5,64
-19.5,0.5,90
-18.5,0.5,79
-17.5,0.5,45
-16.5,0.5,52
-15.5,0.5,59
-14.5,0.5,73
-13.5,0.5,71
-12.5,0.5,56
-11.5,0.5,58
-10.5,0.5,38
-9.5,0.5,38
-8.5,0.5,22
-7.5,0.5,10
-6.5,0.5,11
-5.5,0.5,3
-4.5,0.5,19
-3.5,0.5,24
-2.5,0.5,26
-1.5,0.5,55
-0.5,0.5,55
